Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Avg Min Explanation Size,Avg Max Explanation Size,Avg Explanation Count,Task ID temp,Bin_Size of ontology ABox,Bin_Avg Min Explanation Size,strata,split
1hop-Thing_frederick_herbert_bright_1889-james-isBrotherOf-BIN,Thing_frederick_herbert_bright_1889,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_frank_hayden_bright_1891> <http://www.example.com/genealogy.owl#isBrotherOf> <http://www.example.com/genealogy.owl#frederick_herbert_bright_1889> },isBrotherOf,true,2,2,10,1hop-Thing_frederick_herbert_bright_1889-james-isBrotherOf,19.0,0.0,19.0_0.0,train
1hop-Thing_frederick_herbert_bright_1889-frederick-hasParent-BIN,Thing_frederick_herbert_bright_1889,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#frederick_herbert_bright_1889> <http://www.example.com/genealogy.owl#hasParent> <http://www.example.com/genealogy.owl#henry_edmund_bright_1862> },hasParent,true,2,3,10,1hop-Thing_frederick_herbert_bright_1889-frederick-hasParent,19.0,0.0,19.0_0.0,train
1hop-Thing_frederick_herbert_bright_1889-james-isBrotherOf-MC,Thing_frederick_herbert_bright_1889,43,11,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#james_frank_hayden_bright_1891> <http://www.example.com/genealogy.owl#isBrotherOf> ?object },isBrotherOf,frederick_herbert_bright_1889,2,2,10,1hop-Thing_frederick_herbert_bright_1889-james-isBrotherOf,19.0,0.0,19.0_0.0,train
1hop-Thing_fred_steward_1869-susannah-isParentOf-BIN,Thing_fred_steward_1869,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#susannah_tacey_1834> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#fred_steward_1869> },isParentOf,true,1,2,10,1hop-Thing_fred_steward_1869-susannah-isParentOf,5.0,,5.0_nan,train
1hop-Thing_fred_steward_1869-fred-isSiblingOf-BIN,Thing_fred_steward_1869,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#fred_steward_1869> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#john_tacey_steward_1873> },isSiblingOf,true,1,3,10,1hop-Thing_fred_steward_1869-fred-isSiblingOf,5.0,,5.0_nan,train
1hop-Thing_fred_steward_1869-fred-isSiblingOf-BIN,Thing_fred_steward_1869,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#fred_steward_1869> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#mary_ellen_steward_1855> },isSiblingOf,true,1,3,10,1hop-Thing_fred_steward_1869-fred-isSiblingOf,5.0,,5.0_nan,train
1hop-Thing_fred_steward_1869-fred-isSiblingOf-MC,Thing_fred_steward_1869,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#fred_steward_1869> <http://www.example.com/genealogy.owl#isSiblingOf> ?object },isSiblingOf,"mary_ellen_steward_1855, john_tacey_steward_1873",1,3,10,1hop-Thing_fred_steward_1869-fred-isSiblingOf,5.0,,5.0_nan,train
1hop-Thing_george_baker_lockey_1812-george-hasParent-BIN,Thing_george_baker_lockey_1812,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_baker_lockey_1812> <http://www.example.com/genealogy.owl#hasParent> <http://www.example.com/genealogy.owl#john_lockey_1789> },hasParent,true,1,3,10,1hop-Thing_george_baker_lockey_1812-george-hasParent,5.0,,5.0_nan,train
1hop-Thing_george_baker_lockey_1812-george-hasRelation-BIN,Thing_george_baker_lockey_1812,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_baker_lockey_1812> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_lockey_1789> },hasRelation,true,1,2,6,1hop-Thing_george_baker_lockey_1812-george-hasRelation,5.0,,5.0_nan,train
1hop-Thing_george_green_1834-henry-hasBrother-BIN,Thing_george_green_1834,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_green_1836> <http://www.example.com/genealogy.owl#hasBrother> <http://www.example.com/genealogy.owl#george_green_1834> },hasBrother,true,1,1,1,1hop-Thing_george_green_1834-henry-hasBrother,13.0,,13.0_nan,train
1hop-Thing_george_ingelby_1814-george-hasAncestor-BIN,Thing_george_ingelby_1814,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_ingelby_1814> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#william_ingelby_1789> },hasAncestor,true,1,3,10,1hop-Thing_george_ingelby_1814-george-hasAncestor,9.0,,9.0_nan,train
1hop-Thing_george_jacobs_1852-james-hasChild-BIN,Thing_george_jacobs_1852,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_jacobs_1806> <http://www.example.com/genealogy.owl#hasChild> <http://www.example.com/genealogy.owl#george_jacobs_1852> },hasChild,true,2,3,10,1hop-Thing_george_jacobs_1852-james-hasChild,3.0,0.0,3.0_0.0,train
1hop-Thing_george_jacobs_1852-priscilla-hasRelation-BIN,Thing_george_jacobs_1852,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#priscilla_saunders_1810> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#henry_jacobs_1849> },hasRelation,true,20,20,1,1hop-Thing_george_jacobs_1852-priscilla-hasRelation,3.0,15.0,3.0_15.0,train
1hop-Thing_george_jacobs_1852-priscilla-hasRelation-BIN,Thing_george_jacobs_1852,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#priscilla_saunders_1810> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#george_jacobs_1852> },hasRelation,true,1,2,6,1hop-Thing_george_jacobs_1852-priscilla-hasRelation,3.0,,3.0_nan,train
1hop-Thing_george_jacobs_1852-george-isSiblingOf-BIN,Thing_george_jacobs_1852,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_jacobs_1852> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#henry_jacobs_1849> },isSiblingOf,true,1,2,10,1hop-Thing_george_jacobs_1852-george-isSiblingOf,3.0,,3.0_nan,train
1hop-Thing_george_jacobs_1852-george-isSiblingOf-MC,Thing_george_jacobs_1852,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#george_jacobs_1852> <http://www.example.com/genealogy.owl#isSiblingOf> ?object },isSiblingOf,henry_jacobs_1849,1,2,10,1hop-Thing_george_jacobs_1852-george-isSiblingOf,3.0,,3.0_nan,train
1hop-Thing_george_pickard_1847-george-isBrotherOf-BIN,Thing_george_pickard_1847,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_pickard_1847> <http://www.example.com/genealogy.owl#isBrotherOf> <http://www.example.com/genealogy.owl#susanna_pickard_1841> },isBrotherOf,true,1,2,10,1hop-Thing_george_pickard_1847-george-isBrotherOf,5.0,,5.0_nan,train
1hop-Thing_george_pickard_1847-george-isBrotherOf-BIN,Thing_george_pickard_1847,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_pickard_1847> <http://www.example.com/genealogy.owl#isBrotherOf> <http://www.example.com/genealogy.owl#sarah_pickard_1839> },isBrotherOf,true,1,2,10,1hop-Thing_george_pickard_1847-george-isBrotherOf,5.0,,5.0_nan,train
1hop-Thing_george_pickard_1847-george-isBrotherOf-MC,Thing_george_pickard_1847,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#george_pickard_1847> <http://www.example.com/genealogy.owl#isBrotherOf> ?object },isBrotherOf,"susanna_pickard_1841, sarah_pickard_1839",1,2,10,1hop-Thing_george_pickard_1847-george-isBrotherOf,5.0,,5.0_nan,train
1hop-Thing_george_stafford_1807-george-hasAncestor-BIN,Thing_george_stafford_1807,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_stafford_1807> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#james_stafford_1779> },hasAncestor,true,1,3,10,1hop-Thing_george_stafford_1807-george-hasAncestor,3.0,,3.0_nan,train
1hop-Thing_george_stafford_1807-george-hasAncestor-BIN,Thing_george_stafford_1807,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_stafford_1807> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#rebecca_wife_of_james_stafford> },hasAncestor,true,1,3,10,1hop-Thing_george_stafford_1807-george-hasAncestor,3.0,,3.0_nan,train
1hop-Thing_george_stafford_1807-george-hasAncestor-MC,Thing_george_stafford_1807,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#george_stafford_1807> <http://www.example.com/genealogy.owl#hasAncestor> ?object },hasAncestor,"james_stafford_1779, rebecca_wife_of_james_stafford",1,3,10,1hop-Thing_george_stafford_1807-george-hasAncestor,3.0,,3.0_nan,train
1hop-Thing_george_stafford_1807-james-type-BIN,Thing_george_stafford_1807,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1803> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Person> },type,true,2,6,10,1hop-Thing_george_stafford_1807-james-type,3.0,0.0,3.0_0.0,train
1hop-Thing_george_stafford_1807-james-type-BIN,Thing_george_stafford_1807,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1779> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Person> },type,true,2,2,10,1hop-Thing_george_stafford_1807-james-type,3.0,0.0,3.0_0.0,train
1hop-Thing_george_stafford_1807-james-type-BIN,Thing_george_stafford_1807,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1803> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,7,10,1hop-Thing_george_stafford_1807-james-type,3.0,0.0,3.0_0.0,train
1hop-Thing_george_stafford_1807-james-type-BIN,Thing_george_stafford_1807,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1779> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,7,10,1hop-Thing_george_stafford_1807-james-type,3.0,0.0,3.0_0.0,train
1hop-Thing_george_stafford_1807-james-type-BIN,Thing_george_stafford_1807,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1779> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Man> },type,true,2,3,3,1hop-Thing_george_stafford_1807-james-type,3.0,0.0,3.0_0.0,train
1hop-Thing_george_stafford_1807-james-type-BIN,Thing_george_stafford_1807,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1779> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Ancestor> },type,true,2,15,9,1hop-Thing_george_stafford_1807-james-type,3.0,0.0,3.0_0.0,train
1hop-Thing_george_steward_1835-george-hasAncestor-BIN,Thing_george_steward_1835,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_steward_1835> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#john_steward_1802> },hasAncestor,true,2,3,10,1hop-Thing_george_steward_1835-george-hasAncestor,5.0,0.0,5.0_0.0,train
1hop-Thing_george_steward_1835-john-isParentOf-BIN,Thing_george_steward_1835,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#john_steward_1802> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#george_steward_1835> },isParentOf,true,1,3,10,1hop-Thing_george_steward_1835-john-isParentOf,5.0,,5.0_nan,train
1hop-Thing_george_steward_1856-mary-isBloodrelationOf-BIN,Thing_george_steward_1856,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_ellen_steward_1855> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#george_steward_1856> },isBloodrelationOf,true,1,3,10,1hop-Thing_george_steward_1856-mary-isBloodrelationOf,5.0,,5.0_nan,train
1hop-Thing_george_steward_1856-george-hasFather-BIN,Thing_george_steward_1856,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_steward_1856> <http://www.example.com/genealogy.owl#hasFather> <http://www.example.com/genealogy.owl#james_steward_1830> },hasFather,true,1,2,10,1hop-Thing_george_steward_1856-george-hasFather,5.0,,5.0_nan,train
1hop-Thing_george_steward_1856-george-hasFather-MC,Thing_george_steward_1856,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#george_steward_1856> <http://www.example.com/genealogy.owl#hasFather> ?object },hasFather,james_steward_1830,1,2,10,1hop-Thing_george_steward_1856-george-hasFather,5.0,,5.0_nan,train
1hop-Thing_george_whitfield_1865-george-type-BIN,Thing_george_whitfield_1865,43,4,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_whitfield_1865> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Person> },type,true,2,2,10,1hop-Thing_george_whitfield_1865-george-type,5.0,0.0,5.0_0.0,train
1hop-Thing_george_whitfield_1865-george-type-BIN,Thing_george_whitfield_1865,43,4,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_whitfield_1865> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,2,10,1hop-Thing_george_whitfield_1865-george-type,5.0,0.0,5.0_0.0,train
1hop-Thing_george_whitfield_1865-george-type-BIN,Thing_george_whitfield_1865,43,4,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_whitfield_1865> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Man> },type,true,2,3,5,1hop-Thing_george_whitfield_1865-george-type,5.0,0.0,5.0_0.0,train
1hop-Thing_gwendoline_heath_1878-lemuel-isBrotherOf-BIN,Thing_gwendoline_heath_1878,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#lemuel_frederick_heath_1871> <http://www.example.com/genealogy.owl#isBrotherOf> <http://www.example.com/genealogy.owl#gwendoline_heath_1878> },isBrotherOf,true,1,1,1,1hop-Thing_gwendoline_heath_1878-lemuel-isBrotherOf,9.0,,9.0_nan,train
1hop-Thing_gwendoline_heath_1878-lemuel-isBrotherOf-MC,Thing_gwendoline_heath_1878,43,6,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#lemuel_frederick_heath_1871> <http://www.example.com/genealogy.owl#isBrotherOf> ?object },isBrotherOf,gwendoline_heath_1878,1,1,1,1hop-Thing_gwendoline_heath_1878-lemuel-isBrotherOf,9.0,,9.0_nan,train
1hop-Thing_hannah_green_1839-hannah-isMotherOf-BIN,Thing_hannah_green_1839,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#hannah_hutchinson_1804> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#hannah_green_1839> },isMotherOf,true,1,1,1,1hop-Thing_hannah_green_1839-hannah-isMotherOf,5.0,,5.0_nan,train
1hop-Thing_hannah_hutchinson_1804-hannah-isFemalePartnerIn-BIN,Thing_hannah_hutchinson_1804,43,9,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#hannah_hutchinson_1804> <http://www.example.com/genealogy.owl#isFemalePartnerIn> <http://www.example.com/genealogy.owl#m177> },isFemalePartnerIn,true,1,4,2,1hop-Thing_hannah_hutchinson_1804-hannah-isFemalePartnerIn,15.0,,15.0_nan,train
1hop-Thing_hannah_hutchinson_1804-hannah-isFemalePartnerIn-MC,Thing_hannah_hutchinson_1804,43,9,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#hannah_hutchinson_1804> <http://www.example.com/genealogy.owl#isFemalePartnerIn> ?object },isFemalePartnerIn,m177,1,4,2,1hop-Thing_hannah_hutchinson_1804-hannah-isFemalePartnerIn,15.0,,15.0_nan,train
1hop-Thing_harriet_ann_whitfield_1850-harriet-hasSister-BIN,Thing_harriet_ann_whitfield_1850,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#harriet_whitefield_1861> <http://www.example.com/genealogy.owl#hasSister> <http://www.example.com/genealogy.owl#harriet_ann_whitfield_1850> },hasSister,true,1,1,1,1hop-Thing_harriet_ann_whitfield_1850-harriet-hasSister,5.0,,5.0_nan,train
1hop-Thing_harriet_ann_whitfield_1850-harriet-isMotherOf-BIN,Thing_harriet_ann_whitfield_1850,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#harriet_ann_young_1825> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#harriet_ann_whitfield_1850> },isMotherOf,true,1,1,1,1hop-Thing_harriet_ann_whitfield_1850-harriet-isMotherOf,5.0,,5.0_nan,train
1hop-Thing_harriet_ann_whitfield_1850-harriet-isSiblingOf-BIN,Thing_harriet_ann_whitfield_1850,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#harriet_whitefield_1861> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#harriet_ann_whitfield_1850> },isSiblingOf,true,1,3,10,1hop-Thing_harriet_ann_whitfield_1850-harriet-isSiblingOf,5.0,,5.0_nan,train
1hop-Thing_harriet_ann_whitfield_1850-james-isSiblingOf-BIN,Thing_harriet_ann_whitfield_1850,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_whitfield_1848> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#harriet_ann_whitfield_1850> },isSiblingOf,true,1,2,10,1hop-Thing_harriet_ann_whitfield_1850-james-isSiblingOf,5.0,,5.0_nan,train
1hop-Thing_harriet_ann_whitfield_1850-harriet-isSiblingOf-BIN,Thing_harriet_ann_whitfield_1850,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#harriet_ann_whitfield_1850> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#harriet_whitefield_1861> },isSiblingOf,true,1,3,10,1hop-Thing_harriet_ann_whitfield_1850-harriet-isSiblingOf,5.0,,5.0_nan,train
1hop-Thing_harriet_ann_whitfield_1850-harriet-isSiblingOf-BIN,Thing_harriet_ann_whitfield_1850,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#harriet_ann_whitfield_1850> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#james_whitfield_1848> },isSiblingOf,true,1,3,10,1hop-Thing_harriet_ann_whitfield_1850-harriet-isSiblingOf,5.0,,5.0_nan,train
1hop-Thing_harriet_ann_whitfield_1850-harriet-isSiblingOf-MC,Thing_harriet_ann_whitfield_1850,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#harriet_ann_whitfield_1850> <http://www.example.com/genealogy.owl#isSiblingOf> ?object },isSiblingOf,"harriet_whitefield_1861, james_whitfield_1848",1,3,10,1hop-Thing_harriet_ann_whitfield_1850-harriet-isSiblingOf,5.0,,5.0_nan,train
1hop-Thing_harriet_ann_young_1825-william-hasMother-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_whitfield_1852> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#harriet_ann_young_1825> },hasMother,true,2,2,10,1hop-Thing_harriet_ann_young_1825-william-hasMother,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#annie_whitfield> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#harry_whitfield_1854> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#annie_whitfield> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#george_whitfield_1865> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#annie_whitfield> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#walter_whitfield_1863> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#annie_whitfield> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#william_whitfield_1852> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#annie_whitfield> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#harriet_ann_whitfield_1850> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#annie_whitfield> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#alice_whitfield_1859> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_whitfield_1852> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#harry_whitfield_1854> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#annie_whitfield> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#louisa_whitfield_1857> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-annie-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_whitfield_1852> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#annie_whitfield> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_whitfield_1852> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#george_whitfield_1865> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_whitfield_1852> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#walter_whitfield_1863> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_whitfield_1852> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#harriet_whitefield_1861> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_whitfield_1852> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#harriet_ann_whitfield_1850> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_whitfield_1852> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#alice_whitfield_1859> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_whitfield_1852> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#james_whitfield_1848> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf,38.0,0.0,38.0_0.0,train
1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf-BIN,Thing_harriet_ann_young_1825,43,21,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_whitfield_1852> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#louisa_whitfield_1857> },isBloodrelationOf,true,2,2,10,1hop-Thing_harriet_ann_young_1825-william-isBloodrelationOf,38.0,0.0,38.0_0.0,train
